producer: 0, empty_token: 9222809089239635183, stage: 0 
producer: 18, empty_token: 9223090565684613584, stage: 1 
producer: 19, empty_token: 9223090566151828818, stage: 1 
producer: 20, empty_token: 9223090564287878048, stage: 1 
producer: 21, empty_token: 9223090564072607071, stage: 1 
producer: 22, empty_token: 9223090565833865533, stage: 1 
producer: 23, empty_token: 9223090564211832778, stage: 1 
producer: 24, empty_token: 9223090562752511779, stage: 1 
producer: 25, empty_token: 9223090564272394126, stage: 1 
producer: 26, empty_token: 9223090564675798095, stage: 1 
producer: 27, empty_token: 9223090564543566774, stage: 1 
producer: 28, empty_token: 9223090563918852281, stage: 1 
producer: 29, empty_token: 9223090565572124727, stage: 1 
producer: 30, empty_token: 9223090565203840093, stage: 1 
producer: 31, empty_token: 9223090563898792936, stage: 1 
elected_producer: 0, full_token: 9223090561878074408, stage: 1 
producer: 1, full_token: 9223099357971096616, stage: 1 
producer: 2, full_token: 9223099357971096616, stage: 1 
producer: 3, full_token: 9223099357971096616, stage: 1 
producer: 4, full_token: 9223099357971096616, stage: 1 
producer: 5, full_token: 9223099357971096616, stage: 1 
producer: 6, full_token: 9223099357971096616, stage: 1 
producer: 7, full_token: 9223099357971096616, stage: 1 
producer: 8, full_token: 9223099357971096616, stage: 1 
producer: 9, full_token: 9223099357971096616, stage: 1 
producer: 10, full_token: 9223099357971096616, stage: 1 
producer: 11, full_token: 9223099357971096616, stage: 1 
producer: 12, full_token: 9223099357971096616, stage: 1 
producer: 13, full_token: 9223099357971096616, stage: 1 
producer: 14, full_token: 9223099357971096616, stage: 1 
producer: 15, full_token: 9223099357971096616, stage: 1 
producer: 16, full_token: 9223099357971096616, stage: 1 
producer: 17, full_token: 9223099357971096616, stage: 1 
producer: 18, full_token: 9223099357971096616, stage: 1 
producer: 19, full_token: 9223099357971096616, stage: 1 
producer: 20, full_token: 9223099357971096616, stage: 1 
producer: 21, full_token: 9223099357971096616, stage: 1 
producer: 22, full_token: 9223099357971096616, stage: 1 
producer: 23, full_token: 9223099357971096616, stage: 1 
producer: 24, full_token: 9223099357971096616, stage: 1 
producer: 25, full_token: 9223099357971096616, stage: 1 
producer: 26, full_token: 9223099357971096616, stage: 1 
producer: 27, full_token: 9223099357971096616, stage: 1 
producer: 28, full_token: 9223099357971096616, stage: 1 
producer: 29, full_token: 9223099357971096616, stage: 1 
producer: 30, full_token: 9223099357971096616, stage: 1 
producer: 31, full_token: 9223099357971096616, stage: 1 
producer: 0, empty_token: 9223090564216345839, stage: 2 
producer: 1, empty_token: 9223090563916018413, stage: 2 
producer: 2, empty_token: 9223090564847470306, stage: 2 
producer: 3, empty_token: 9223090562876130034, stage: 2 
producer: 4, empty_token: 9223090562847947648, stage: 2 
producer: 5, empty_token: 9223090564693330946, stage: 2 
producer: 6, empty_token: 9223090564845993601, stage: 2 
producer: 7, empty_token: 9223090565520813012, stage: 2 
producer: 8, empty_token: 9223090564579100759, stage: 2 
producer: 9, empty_token: 9223090562627382976, stage: 2 
producer: 10, empty_token: 9223090562094421996, stage: 2 
producer: 11, empty_token: 9223090561920079111, stage: 2 
producer: 12, empty_token: 9223090564585618546, stage: 2 
producer: 13, empty_token: 9223090564245599187, stage: 2 
producer: 14, empty_token: 9223090562828475577, stage: 2 
producer: 15, empty_token: 9223090564274603171, stage: 2 
producer: 16, empty_token: 9223090566083156051, stage: 2 
producer: 17, empty_token: 9223090562438383955, stage: 2 
producer: 18, empty_token: 9223090565684613584, stage: 2 
producer: 19, empty_token: 9223090566151828818, stage: 2 
producer: 20, empty_token: 9223090564287878048, stage: 2 
producer: 21, empty_token: 9223090564072607071, stage: 2 
producer: 22, empty_token: 9223090565833865533, stage: 2 
producer: 23, empty_token: 9223090564211832778, stage: 2 
producer: 24, empty_token: 9223090562752511779, stage: 2 
producer: 25, empty_token: 9223090564272394126, stage: 2 
producer: 26, empty_token: 9223090564675798095, stage: 2 
producer: 27, empty_token: 9223090564543566774, stage: 2 
producer: 28, empty_token: 9223090563918852281, stage: 2 
producer: 29, empty_token: 9223090565572124727, stage: 2 
producer: 30, empty_token: 9223090565203840093, stage: 2 
producer: 31, empty_token: 9223090563898792936, stage: 2 
elected_producer: 0, full_token: 9223090561878074416, stage: 2 
producer: 1, full_token: 9223099357971096624, stage: 2 
producer: 2, full_token: 9223099357971096624, stage: 2 
producer: 3, full_token: 9223099357971096624, stage: 2 
producer: 4, full_token: 9223099357971096624, stage: 2 
producer: 5, full_token: 9223099357971096624, stage: 2 
producer: 6, full_token: 9223099357971096624, stage: 2 
producer: 7, full_token: 9223099357971096624, stage: 2 
producer: 8, full_token: 9223099357971096624, stage: 2 
producer: 9, full_token: 9223099357971096624, stage: 2 
producer: 10, full_token: 9223099357971096624, stage: 2 
producer: 11, full_token: 9223099357971096624, stage: 2 
producer: 12, full_token: 9223099357971096624, stage: 2 
producer: 13, full_token: 9223099357971096624, stage: 2 
producer: 14, full_token: 9223099357971096624, stage: 2 
producer: 15, full_token: 9223099357971096624, stage: 2 
producer: 16, full_token: 9223099357971096624, stage: 2 
producer: 17, full_token: 9223099357971096624, stage: 2 
producer: 18, full_token: 9223099357971096624, stage: 2 
producer: 19, full_token: 9223099357971096624, stage: 2 
producer: 20, full_token: 9223099357971096624, stage: 2 
producer: 21, full_token: 9223099357971096624, stage: 2 
producer: 22, full_token: 9223099357971096624, stage: 2 
producer: 23, full_token: 9223099357971096624, stage: 2 
producer: 24, full_token: 9223099357971096624, stage: 2 
producer: 25, full_token: 9223099357971096624, stage: 2 
producer: 26, full_token: 9223099357971096624, stage: 2 
producer: 27, full_token: 9223099357971096624, stage: 2 
producer: 28, full_token: 9223099357971096624, stage: 2 
producer: 29, full_token: 9223099357971096624, stage: 2 
producer: 30, full_token: 9223099357971096624, stage: 2 
producer: 31, full_token: 9223099357971096624, stage: 2 
producer: 0, empty_token: 9223090564216345839, stage: 3 
producer: 1, empty_token: 9223090563916018413, stage: 3 
producer: 2, empty_token: 9223090564847470306, stage: 3 
producer: 3, empty_token: 9223090562876130034, stage: 3 
producer: 4, empty_token: 9223090562847947648, stage: 3 
producer: 5, empty_token: 9223090564693330946, stage: 3 
producer: 6, empty_token: 9223090564845993601, stage: 3 
producer: 7, empty_token: 9223090565520813012, stage: 3 
producer: 8, empty_token: 9223090564579100759, stage: 3 
producer: 9, empty_token: 9223090562627382976, stage: 3 
producer: 10, empty_token: 9223090562094421996, stage: 3 
producer: 11, empty_token: 9223090561920079111, stage: 3 
producer: 12, empty_token: 9223090564585618546, stage: 3 
producer: 13, empty_token: 9223090564245599187, stage: 3 
producer: 14, empty_token: 9223090562828475577, stage: 3 
producer: 15, empty_token: 9223090564274603171, stage: 3 
producer: 16, empty_token: 9223090566083156051, stage: 3 
producer: 17, empty_token: 9223090562438383955, stage: 3 
producer: 18, empty_token: 9223090565684613584, stage: 3 
producer: 19, empty_token: 9223090566151828818, stage: 3 
producer: 20, empty_token: 9223090564287878048, stage: 3 
producer: 21, empty_token: 9223090564072607071, stage: 3 
producer: 22, empty_token: 9223090565833865533, stage: 3 
producer: 23, empty_token: 9223090564211832778, stage: 3 
producer: 24, empty_token: 9223090562752511779, stage: 3 
producer: 25, empty_token: 9223090564272394126, stage: 3 
producer: 26, empty_token: 9223090564675798095, stage: 3 
producer: 27, empty_token: 9223090564543566774, stage: 3 
producer: 28, empty_token: 9223090563918852281, stage: 3 
producer: 29, empty_token: 9223090565572124727, stage: 3 
producer: 30, empty_token: 9223090565203840093, stage: 3 
producer: 31, empty_token: 9223090563898792936, stage: 3 
elected_producer: 0, full_token: 9223090561878074424, stage: 3 
producer: 1, full_token: 9223099357971096632, stage: 3 
producer: 2, full_token: 9223099357971096632, stage: 3 
producer: 3, full_token: 9223099357971096632, stage: 3 
producer: 4, full_token: 9223099357971096632, stage: 3 
producer: 5, full_token: 9223099357971096632, stage: 3 
producer: 6, full_token: 9223099357971096632, stage: 3 
producer: 7, full_token: 9223099357971096632, stage: 3 
producer: 8, full_token: 9223099357971096632, stage: 3 
producer: 9, full_token: 9223099357971096632, stage: 3 
producer: 10, full_token: 9223099357971096632, stage: 3 
producer: 11, full_token: 9223099357971096632, stage: 3 
producer: 12, full_token: 9223099357971096632, stage: 3 
producer: 13, full_token: 9223099357971096632, stage: 3 
producer: 14, full_token: 9223099357971096632, stage: 3 
producer: 15, full_token: 9223099357971096632, stage: 3 
producer: 16, full_token: 9223099357971096632, stage: 3 
producer: 17, full_token: 9223099357971096632, stage: 3 
producer: 18, full_token: 9223099357971096632, stage: 3 
producer: 19, full_token: 9223099357971096632, stage: 3 
producer: 20, full_token: 9223099357971096632, stage: 3 
producer: 21, full_token: 9223099357971096632, stage: 3 
producer: 22, full_token: 9223099357971096632, stage: 3 
producer: 23, full_token: 9223099357971096632, stage: 3 
producer: 24, full_token: 9223099357971096632, stage: 3 
producer: 25, full_token: 9223099357971096632, stage: 3 
producer: 26, full_token: 9223099357971096632, stage: 3 
producer: 27, full_token: 9223099357971096632, stage: 3 
producer: 28, full_token: 9223099357971096632, stage: 3 
producer: 29, full_token: 9223099357971096632, stage: 3 
producer: 30, full_token: 9223099357971096632, stage: 3 
producer: 31, full_token: 9223099357971096632, stage: 3 
producer: 0, empty_token: 18446462601071121647, stage: 0 
producer: 1, empty_token: 18446462600770794221, stage: 0 
producer: 2, empty_token: 18446462601702246114, stage: 0 
producer: 3, empty_token: 18446462599730905842, stage: 0 
producer: 4, empty_token: 18446462599702723456, stage: 0 
producer: 5, empty_token: 18446462601548106754, stage: 0 
producer: 6, empty_token: 18446462601700769409, stage: 0 
producer: 7, empty_token: 18446462602375588820, stage: 0 
producer: 8, empty_token: 18446462601433876567, stage: 0 
producer: 9, empty_token: 18446462599482158784, stage: 0 
producer: 10, empty_token: 18446462598949197804, stage: 0 
producer: 11, empty_token: 18446462598774854919, stage: 0 
producer: 12, empty_token: 18446462601440394354, stage: 0 
producer: 13, empty_token: 18446462601100374995, stage: 0 
producer: 14, empty_token: 18446462599683251385, stage: 0 
producer: 15, empty_token: 18446462601129378979, stage: 0 
producer: 16, empty_token: 18446462602937931859, stage: 0 
producer: 17, empty_token: 18446462599293159763, stage: 0 
producer: 18, empty_token: 18446462602539389392, stage: 0 
producer: 19, empty_token: 18446462603006604626, stage: 0 
producer: 20, empty_token: 18446462601142653856, stage: 0 
producer: 21, empty_token: 18446462600927382879, stage: 0 
producer: 22, empty_token: 18446462602688641341, stage: 0 
producer: 23, empty_token: 18446462601066608586, stage: 0 
producer: 24, empty_token: 18446462599607287587, stage: 0 
producer: 25, empty_token: 18446462601127169934, stage: 0 
producer: 26, empty_token: 18446462601530573903, stage: 0 
producer: 27, empty_token: 18446462601398342582, stage: 0 
producer: 28, empty_token: 18446462600773628089, stage: 0 
producer: 29, empty_token: 18446462602426900535, stage: 0 
producer: 30, empty_token: 18446462602058615901, stage: 0 
producer: 31, empty_token: 18446462600753568744, stage: 0 
elected_producer: 0, full_token: 18446462598732850208, stage: 0 
producer: 1, full_token: 18446471394825872416, stage: 0 
producer: 2, full_token: 18446471394825872416, stage: 0 
producer: 3, full_token: 18446471394825872416, stage: 0 
producer: 4, full_token: 18446471394825872416, stage: 0 
producer: 5, full_token: 18446471394825872416, stage: 0 
producer: 6, full_token: 18446471394825872416, stage: 0 
producer: 7, full_token: 18446471394825872416, stage: 0 
producer: 8, full_token: 18446471394825872416, stage: 0 
producer: 9, full_token: 18446471394825872416, stage: 0 
producer: 10, full_token: 18446471394825872416, stage: 0 
producer: 11, full_token: 18446471394825872416, stage: 0 
producer: 12, full_token: 18446471394825872416, stage: 0 
producer: 13, full_token: 18446471394825872416, stage: 0 
producer: 14, full_token: 18446471394825872416, stage: 0 
producer: 15, full_token: 18446471394825872416, stage: 0 
producer: 16, full_token: 18446471394825872416, stage: 0 
producer: 17, full_token: 18446471394825872416, stage: 0 
producer: 18, full_token: 18446471394825872416, stage: 0 
producer: 19, full_token: 18446471394825872416, stage: 0 
producer: 20, full_token: 18446471394825872416, stage: 0 
producer: 21, full_token: 18446471394825872416, stage: 0 
producer: 22, full_token: 18446471394825872416, stage: 0 
producer: 23, full_token: 18446471394825872416, stage: 0 
producer: 24, full_token: 18446471394825872416, stage: 0 
producer: 25, full_token: 18446471394825872416, stage: 0 
producer: 26, full_token: 18446471394825872416, stage: 0 
producer: 27, full_token: 18446471394825872416, stage: 0 
producer: 28, full_token: 18446471394825872416, stage: 0 
producer: 29, full_token: 18446471394825872416, stage: 0 
producer: 30, full_token: 18446471394825872416, stage: 0 
producer: 31, full_token: 18446471394825872416, stage: 0 
producer: 0, empty_token: 18446462601071121647, stage: 1 
producer: 1, empty_token: 18446462600770794221, stage: 1 
producer: 2, empty_token: 18446462601702246114, stage: 1 
producer: 3, empty_token: 18446462599730905842, stage: 1 
producer: 4, empty_token: 18446462599702723456, stage: 1 
producer: 5, empty_token: 18446462601548106754, stage: 1 
producer: 6, empty_token: 18446462601700769409, stage: 1 
producer: 7, empty_token: 18446462602375588820, stage: 1 
producer: 8, empty_token: 18446462601433876567, stage: 1 
producer: 9, empty_token: 18446462599482158784, stage: 1 
producer: 10, empty_token: 18446462598949197804, stage: 1 
producer: 11, empty_token: 18446462598774854919, stage: 1 
producer: 12, empty_token: 18446462601440394354, stage: 1 
producer: 13, empty_token: 18446462601100374995, stage: 1 
producer: 14, empty_token: 18446462599683251385, stage: 1 
producer: 15, empty_token: 18446462601129378979, stage: 1 
producer: 16, empty_token: 18446462602937931859, stage: 1 
producer: 17, empty_token: 18446462599293159763, stage: 1 
producer: 18, empty_token: 18446462602539389392, stage: 1 
producer: 19, empty_token: 18446462603006604626, stage: 1 
producer: 20, empty_token: 18446462601142653856, stage: 1 
producer: 21, empty_token: 18446462600927382879, stage: 1 
producer: 22, empty_token: 18446462602688641341, stage: 1 
producer: 23, empty_token: 18446462601066608586, stage: 1 
producer: 24, empty_token: 18446462599607287587, stage: 1 
producer: 25, empty_token: 18446462601127169934, stage: 1 
producer: 26, empty_token: 18446462601530573903, stage: 1 
producer: 27, empty_token: 18446462601398342582, stage: 1 
producer: 28, empty_token: 18446462600773628089, stage: 1 
producer: 29, empty_token: 18446462602426900535, stage: 1 
producer: 30, empty_token: 18446462602058615901, stage: 1 
producer: 31, empty_token: 18446462600753568744, stage: 1 
elected_producer: 0, full_token: 18446462598732850216, stage: 1 
producer: 1, full_token: 18446471394825872424, stage: 1 
producer: 2, full_token: 18446471394825872424, stage: 1 
producer: 3, full_token: 18446471394825872424, stage: 1 
producer: 4, full_token: 18446471394825872424, stage: 1 
producer: 5, full_token: 18446471394825872424, stage: 1 
producer: 6, full_token: 18446471394825872424, stage: 1 
producer: 7, full_token: 18446471394825872424, stage: 1 
producer: 8, full_token: 18446471394825872424, stage: 1 
producer: 9, full_token: 18446471394825872424, stage: 1 
producer: 10, full_token: 18446471394825872424, stage: 1 
producer: 11, full_token: 18446471394825872424, stage: 1 
producer: 12, full_token: 18446471394825872424, stage: 1 
producer: 13, full_token: 18446471394825872424, stage: 1 
producer: 14, full_token: 18446471394825872424, stage: 1 
producer: 15, full_token: 18446471394825872424, stage: 1 
producer: 16, full_token: 18446471394825872424, stage: 1 
producer: 17, full_token: 18446471394825872424, stage: 1 
producer: 18, full_token: 18446471394825872424, stage: 1 
producer: 19, full_token: 18446471394825872424, stage: 1 
producer: 20, full_token: 18446471394825872424, stage: 1 
producer: 21, full_token: 18446471394825872424, stage: 1 
producer: 22, full_token: 18446471394825872424, stage: 1 
producer: 23, full_token: 18446471394825872424, stage: 1 
producer: 24, full_token: 18446471394825872424, stage: 1 
producer: 25, full_token: 18446471394825872424, stage: 1 
producer: 26, full_token: 18446471394825872424, stage: 1 
producer: 27, full_token: 18446471394825872424, stage: 1 
producer: 28, full_token: 18446471394825872424, stage: 1 
producer: 29, full_token: 18446471394825872424, stage: 1 
producer: 30, full_token: 18446471394825872424, stage: 1 
producer: 31, full_token: 18446471394825872424, stage: 1 
producer: 0, empty_token: 18446462601071121647, stage: 2 
producer: 1, empty_token: 18446462600770794221, stage: 2 
producer: 2, empty_token: 18446462601702246114, stage: 2 
producer: 3, empty_token: 18446462599730905842, stage: 2 
producer: 4, empty_token: 18446462599702723456, stage: 2 
producer: 5, empty_token: 18446462601548106754, stage: 2 
producer: 6, empty_token: 18446462601700769409, stage: 2 
producer: 7, empty_token: 18446462602375588820, stage: 2 
producer: 8, empty_token: 18446462601433876567, stage: 2 
producer: 9, empty_token: 18446462599482158784, stage: 2 
producer: 10, empty_token: 18446462598949197804, stage: 2 
producer: 11, empty_token: 18446462598774854919, stage: 2 
producer: 12, empty_token: 18446462601440394354, stage: 2 
producer: 13, empty_token: 18446462601100374995, stage: 2 
producer: 14, empty_token: 18446462599683251385, stage: 2 
producer: 15, empty_token: 18446462601129378979, stage: 2 
producer: 16, empty_token: 18446462602937931859, stage: 2 
producer: 17, empty_token: 18446462599293159763, stage: 2 
producer: 18, empty_token: 18446462602539389392, stage: 2 
producer: 19, empty_token: 18446462603006604626, stage: 2 
producer: 20, empty_token: 18446462601142653856, stage: 2 
producer: 21, empty_token: 18446462600927382879, stage: 2 
producer: 22, empty_token: 18446462602688641341, stage: 2 
producer: 23, empty_token: 18446462601066608586, stage: 2 
producer: 24, empty_token: 18446462599607287587, stage: 2 
producer: 25, empty_token: 18446462601127169934, stage: 2 
producer: 26, empty_token: 18446462601530573903, stage: 2 
producer: 27, empty_token: 18446462601398342582, stage: 2 
producer: 28, empty_token: 18446462600773628089, stage: 2 
producer: 29, empty_token: 18446462602426900535, stage: 2 
producer: 30, empty_token: 18446462602058615901, stage: 2 
producer: 31, empty_token: 18446462600753568744, stage: 2 
elected_producer: 0, full_token: 18446462598732850224, stage: 2 
producer: 1, full_token: 18446471394825872432, stage: 2 
producer: 2, full_token: 18446471394825872432, stage: 2 
producer: 3, full_token: 18446471394825872432, stage: 2 
producer: 4, full_token: 18446471394825872432, stage: 2 
producer: 5, full_token: 18446471394825872432, stage: 2 
producer: 6, full_token: 18446471394825872432, stage: 2 
producer: 7, full_token: 18446471394825872432, stage: 2 
producer: 8, full_token: 18446471394825872432, stage: 2 
producer: 9, full_token: 18446471394825872432, stage: 2 
producer: 10, full_token: 18446471394825872432, stage: 2 
producer: 11, full_token: 18446471394825872432, stage: 2 
producer: 12, full_token: 18446471394825872432, stage: 2 
producer: 13, full_token: 18446471394825872432, stage: 2 
producer: 14, full_token: 18446471394825872432, stage: 2 
producer: 15, full_token: 18446471394825872432, stage: 2 
producer: 16, full_token: 18446471394825872432, stage: 2 
producer: 17, full_token: 18446471394825872432, stage: 2 
producer: 18, full_token: 18446471394825872432, stage: 2 
producer: 19, full_token: 18446471394825872432, stage: 2 
producer: 20, full_token: 18446471394825872432, stage: 2 
producer: 21, full_token: 18446471394825872432, stage: 2 
producer: 22, full_token: 18446471394825872432, stage: 2 
producer: 23, full_token: 18446471394825872432, stage: 2 
producer: 24, full_token: 18446471394825872432, stage: 2 
producer: 25, full_token: 18446471394825872432, stage: 2 
producer: 26, full_token: 18446471394825872432, stage: 2 
producer: 27, full_token: 18446471394825872432, stage: 2 
producer: 28, full_token: 18446471394825872432, stage: 2 
producer: 29, full_token: 18446471394825872432, stage: 2 
producer: 30, full_token: 18446471394825872432, stage: 2 
producer: 31, full_token: 18446471394825872432, stage: 2 
producer: 0, empty_token: 18446462601071121647, stage: 3 
producer: 1, empty_token: 18446462600770794221, stage: 3 
producer: 2, empty_token: 18446462601702246114, stage: 3 
producer: 3, empty_token: 18446462599730905842, stage: 3 
producer: 4, empty_token: 18446462599702723456, stage: 3 
producer: 5, empty_token: 18446462601548106754, stage: 3 
producer: 6, empty_token: 18446462601700769409, stage: 3 
producer: 7, empty_token: 18446462602375588820, stage: 3 
producer: 8, empty_token: 18446462601433876567, stage: 3 
producer: 9, empty_token: 18446462599482158784, stage: 3 
producer: 10, empty_token: 18446462598949197804, stage: 3 
producer: 11, empty_token: 18446462598774854919, stage: 3 
producer: 12, empty_token: 18446462601440394354, stage: 3 
producer: 13, empty_token: 18446462601100374995, stage: 3 
producer: 14, empty_token: 18446462599683251385, stage: 3 
producer: 15, empty_token: 18446462601129378979, stage: 3 
producer: 16, empty_token: 18446462602937931859, stage: 3 
producer: 17, empty_token: 18446462599293159763, stage: 3 
producer: 18, empty_token: 18446462602539389392, stage: 3 
producer: 19, empty_token: 18446462603006604626, stage: 3 
producer: 20, empty_token: 18446462601142653856, stage: 3 
producer: 21, empty_token: 18446462600927382879, stage: 3 
producer: 22, empty_token: 18446462602688641341, stage: 3 
producer: 23, empty_token: 18446462601066608586, stage: 3 
producer: 24, empty_token: 18446462599607287587, stage: 3 
producer: 25, empty_token: 18446462601127169934, stage: 3 
producer: 26, empty_token: 18446462601530573903, stage: 3 
producer: 27, empty_token: 18446462601398342582, stage: 3 
producer: 28, empty_token: 18446462600773628089, stage: 3 
producer: 29, empty_token: 18446462602426900535, stage: 3 
producer: 30, empty_token: 18446462602058615901, stage: 3 
producer: 31, empty_token: 18446462600753568744, stage: 3 
elected_producer: 0, full_token: 18446462598732850232, stage: 3 
producer: 1, full_token: 18446471394825872440, stage: 3 
producer: 2, full_token: 18446471394825872440, stage: 3 
producer: 3, full_token: 18446471394825872440, stage: 3 
producer: 4, full_token: 18446471394825872440, stage: 3 
producer: 5, full_token: 18446471394825872440, stage: 3 
producer: 6, full_token: 18446471394825872440, stage: 3 
producer: 7, full_token: 18446471394825872440, stage: 3 
producer: 8, full_token: 18446471394825872440, stage: 3 
producer: 9, full_token: 18446471394825872440, stage: 3 
producer: 10, full_token: 18446471394825872440, stage: 3 
producer: 11, full_token: 18446471394825872440, stage: 3 
producer: 12, full_token: 18446471394825872440, stage: 3 
producer: 13, full_token: 18446471394825872440, stage: 3 
producer: 14, full_token: 18446471394825872440, stage: 3 
producer: 15, full_token: 18446471394825872440, stage: 3 
producer: 16, full_token: 18446471394825872440, stage: 3 
producer: 17, full_token: 18446471394825872440, stage: 3 
producer: 18, full_token: 18446471394825872440, stage: 3 
producer: 19, full_token: 18446471394825872440, stage: 3 
producer: 20, full_token: 18446471394825872440, stage: 3 
producer: 21, full_token: 18446471394825872440, stage: 3 
producer: 22, full_token: 18446471394825872440, stage: 3 
producer: 23, full_token: 18446471394825872440, stage: 3 
producer: 24, full_token: 18446471394825872440, stage: 3 
producer: 25, full_token: 18446471394825872440, stage: 3 
producer: 26, full_token: 18446471394825872440, stage: 3 
producer: 27, full_token: 18446471394825872440, stage: 3 
producer: 28, full_token: 18446471394825872440, stage: 3 
producer: 29, full_token: 18446471394825872440, stage: 3 
producer: 30, full_token: 18446471394825872440, stage: 3 
producer: 31, full_token: 18446471394825872440, stage: 3 
producer: 0, empty_token: 9223090564216345839, stage: 0 
producer: 1, empty_token: 9223090563916018413, stage: 0 
producer: 2, empty_token: 9223090564847470306, stage: 0 
producer: 3, empty_token: 9223090562876130034, stage: 0 
producer: 4, empty_token: 9223090562847947648, stage: 0 
producer: 5, empty_token: 9223090564693330946, stage: 0 
producer: 6, empty_token: 9223090564845993601, stage: 0 
producer: 7, empty_token: 9223090565520813012, stage: 0 
producer: 8, empty_token: 9223090564579100759, stage: 0 
producer: 9, empty_token: 9223090562627382976, stage: 0 
producer: 10, empty_token: 9223090562094421996, stage: 0 
producer: 11, empty_token: 9223090561920079111, stage: 0 
producer: 12, empty_token: 9223090564585618546, stage: 0 
producer: 13, empty_token: 9223090564245599187, stage: 0 
